latitude,longitude,name
35.5693855,139.6772091,ガス橋-3
35.6762575,139.5285076,7号トイレ
35.6384863,139.2558909,だれでもトイレ
35.6515826,139.4471463,トイレひろば
35.7098617,139.2172219,今熊山園地便所
35.647014,139.70709,恵比寿公園
35.6918302,139.6516984,妙法寺境内公衆便所
35.6259396,139.7714499,台場駅構内トイレ
35.6265747,139.7726718,トイレ
35.6191296,139.77691,トイレ
35.6665761,139.6871593,富ヶ谷三本杉公園
35.6632822,139.6868366,富ヶ谷公園
35.7109761,139.7738619,西郷銅像下公衆トイレ
35.673372,139.6667556,笹塚緑道
35.7303249,139.7923844,三ノ輪二丁目公衆トイレ
35.6588167,139.6561428,羽根木公園トイレ
35.641569,139.559774,染地ゲートボール場トイレ
35.6506635,139.5579118,市民プラザあくろす３Fトイレ
35.6508662,139.5600696,調布市立図書館国領分館トイレ
35.6499638,139.5588721,KOKOスクエアトイレ
35.6508204,139.5579226,SEIYU国領店トイレ
35.6648489,139.6992523,渋谷区役所前公衆便所
35.7001099,139.7884731,柳橋二丁目交番裏公衆トイレ
35.6258299,139.7046914,たいさんぼくのトイレ
35.7240516,139.7378008,猫又橋際公衆便所
35.7624383,139.6119313,練馬区立土支田なごみ公園 公衆便所
35.6713794,139.7049412,神宮前一丁目公衆便所
35.6102665,139.6313041,Rise Mall toilets
35.6697922,139.4795642,府中市観光情報センタートイレ
35.7504819,139.8090733,太郎山公園 公衆トイレ
35.6246105,139.7027264,しらかしのトイレ
35.7589122,139.6900276,常盤台駅前公衆便所
35.7783342,139.721129,赤羽駅東口公衆トイレ
35.5429455,139.715327,八幡塚公園公衆便所
35.672463,139.7080278,神宮前公衆便所
35.6307944,139.5995188,toilets
35.7221533,139.7549759,蓬莱町
35.772005,139.3591186,石畑公園下 公衆トイレ
35.7187715,139.3889886,誰でもトイレ
35.717055,139.759306,東大農学部際
35.727814,139.7313777,トイレ
35.8244208,139.0766578,大沢観光トイレ
35.8462241,139.0386184,観光用公衆トイレ
35.6667135,139.7097194,表参道ヒルズ公衆便所
35.6826168,139.7054073,千鳩児童遊園地
35.6776498,139.5244671,6号トイレ
35.6667054,139.6785695,上原公園
35.6244414,139.701568,けやきのトイレ
35.7223874,139.7738145,寛永寺前公衆トイレ
35.6970663,139.8196461,江東区公衆便所
35.7690761,139.72104,北区トイレ
35.6997034,139.9050617,篠崎六丁目第2広場公衆トイレ
35.6948805,139.8982356,東部フレンド公園 公衆トイレ
35.6916202,139.9006058,下鎌田べび土手公園トイレ
35.7283671,139.7905769,三ノ輪交番裏公衆トイレ
35.7464589,139.7471626,上中里駅前公衆トイレ
35.7907735,139.0557862,むかし道(西久保)観光用公衆トイレ
35.6694996,139.5316994,1号トイレ
35.6678089,139.5337403,2号トイレ
35.6646744,139.5323855,4号トイレ
35.6896438,139.8989907,東部公園公衆トイレ
35.6760417,139.5218459,5号トイレ
35.7958884,139.1614213,御岳滝本便所
35.6425837,139.7117018,恵比寿南一公園
35.6444035,139.7174679,伊達児童遊園地
35.6734399,139.7096353,千原児童遊園地
35.6172719,139.6758739,都立大学駅公衆便所
35.7997025,139.7734485,12
35.7982532,139.7718554,6
35.7302012,139.7671947,諏訪台トイレ
35.6735755,139.7769911,だれでもトイレ
35.6722054,139.6910791,はるのおがわコミュニティパーク
35.6438365,139.7135387,景丘公園
35.6084725,139.6474511,等々力 Station Public Restroom
35.6127899,139.3803582,男女、多目的用トイレ
35.6114118,139.3797601,男女、多目的用トイレ
35.6115839,139.3798079,男女トイレ
35.6135651,139.3795563,男女トイレ
35.6121585,139.3795968,オフィス棟B1Fのトイレ
35.6135093,139.3794198,5階多目的用トイレ
35.6523473,139.4016881,サバンナキッチン内
35.6534692,139.4019474,ライオンカフェ内
35.6523998,139.4012593,はやし広場横
35.6506216,139.399337,さくら広場横
35.6476026,139.3974208,動物慰霊碑横
35.6608165,139.7373274,永坂上公衆便所
35.6773962,139.6856208,初台児童遊園地
35.6761816,139.7791779,亀島橋際公衆便所
35.6956331,139.7245986,新宿区立合羽坂上公衆便所
35.7581558,139.7322582,トイレ
35.7191424,139.7613376,根津神社 表参道際
35.6258955,139.7139984,不動前公衆便所
35.7599362,139.3573625,１階トイレ
35.7612346,139.3587547,１階トイレ
35.7608236,139.3584279,２階トイレ
35.7602034,139.3571483,２階トイレ
35.759986,139.3575935,２階トイレ
35.7061097,139.6660313,北口トイレ（改札外）
35.7059739,139.6658623,北口トイレ（改札内）
35.7054838,139.6658964,南口トイレ（改札内）
35.7954912,139.770975,17
35.8004235,139.774603,13
35.6955906,139.7520623,Exit 5 Station Toilet Without Gate
