latitude,longitude
35.70262485,139.74070567500002
35.70216415,139.7397737
35.700751675,139.73900645
35.701549224999994,139.736290925
35.700478274999995,139.73402914999997
35.700529975,139.732953075
35.698890774999995,139.7334572
35.698089124999996,139.7336362
35.695022,139.7346993
35.68997215,139.7354004
35.691050950000005,139.72910174999998
35.68624055,139.72969265
35.6863472,139.727874775
35.68823065,139.72378165
35.688948724999996,139.72273697499998
35.68990915,139.72216895
35.69023085,139.72164614999997
35.688944775,139.7205273
35.687497825,139.72002025
35.686746,139.71997495
35.687511275,139.718236475
35.68468985,139.71876555
35.683023175,139.719660125
35.680393175000006,139.719563375
35.67471235,139.71669725
35.671781925000005,139.720462175
35.671144275,139.72086795
35.670649999999995,139.7206909
35.67024035,139.7201251
35.6701208,139.720184875
35.670610675,139.71975687499997
35.67077605,139.7181703
35.66913115,139.717509
35.669078975000005,139.7168731
35.668873475,139.71674575
35.668015075,139.716852725
35.667780300000004,139.717488575
35.66755175,139.717791225
35.6675276,139.7183024
35.667291250000005,139.71812047499998
35.666664725,139.716804875
35.665957074999994,139.716774275
35.667308500000004,139.715472975
35.667294725,139.71496722499998
35.6666728,139.713415425
35.665736625,139.713897025
35.66526105,139.71356285
35.6649556,139.713708325
35.66524685,139.7125336
35.665514375,139.71312047499998
35.66451625,139.71401715
35.663751075,139.712356225
35.662901825,139.711983075
35.662753175000006,139.7119101
35.6633205,139.71162815
35.663295325,139.7113087
35.664063325,139.711746925
35.664057375,139.710784725
35.664451525000004,139.709772525
35.663413750000004,139.70957147500002
35.66311305,139.70972445
35.6623644,139.711192975
35.66192735,139.7123152
35.662216,139.71292297500003
35.66181425,139.713629325
35.661439025,139.713791525
35.6611399,139.71481615
35.6600418,139.7153962
35.6597474,139.717217025
35.659901825,139.718367275
35.658369799999996,139.712638725
35.661003,139.7193973
35.6611476,139.723036675
35.660474125,139.7232285
35.659848100000005,139.72382025000002
35.65920745,139.7236574
35.660807500000004,139.724676325
35.662102250000004,139.72556465
35.660655975000005,139.72728252500002
35.660396925,139.7278594
35.659512074999995,139.727793475
35.65792455,139.72732635
35.6601657,139.729918
35.659929925,139.730344725
35.656854475,139.73269145
35.65689690000001,139.7346076
35.655183225,139.73468345
35.654141325,139.73514747500002
35.654977275,139.7360469
35.65528555,139.7380898
35.657801475,139.737901525
35.660794725,139.73853137499998
35.66095635,139.73802874999998
35.6623457,139.736560425
35.66420095000001,139.73741645
35.665504874999996,139.7367035
35.665495924999995,139.7394645
35.665040499999996,139.739610725
35.664468925,139.739598725
35.6679517,139.73943889999998
35.66903555,139.738778175
35.6712093,139.73806055
35.67153755,139.7400998
35.67135075,139.74047447499998
35.671420875,139.74081365
35.671037225,139.74141054999998
35.670384925,139.741483475
35.669980225,139.74277
35.6705026,139.74450515
35.670692025,139.74637209999997
35.66885765,139.745871325
35.669672825,139.74807165
35.668492975,139.74880985000001
35.668331300000006,139.7490487
35.668514575,139.749410825
35.66879185,139.74950884999998
35.66886365,139.750058875
35.668640175,139.750171425
35.668708125,139.75050295
35.6692118,139.750708575
35.66936067499999,139.75090682500002
35.6698176,139.750661725
35.67032475,139.750670125
35.670134450000006,139.7516623
35.668000924999994,139.7514237
35.668066325,139.75174277500003
35.668005699999995,139.75204075
35.668598225000004,139.752148275
35.668458650000005,139.75285797499998
35.66829105,139.753211825
35.668314025,139.753587425
35.668055800000005,139.75403369999998
35.667454575,139.75338292499998
35.667454175,139.75317045
35.666724675,139.75197925
35.667327875,139.75174155
35.668707825,139.7526239
35.6669797,139.75069375
35.666140524999996,139.750710825
35.6649858,139.749798175
35.666006975,139.746417175
35.667241225,139.74496090000002
35.664395674999994,139.7444561
35.662667600000006,139.7444999
35.6633779,139.7457918
35.663274775,139.746457125
35.66126685,139.746148575
35.6603608,139.74298562500002
35.658068775000004,139.743157325
35.657199375,139.74390872499998
35.654328125,139.74338607500002
35.651160825,139.74584342499998
35.649779525,139.74517292500002
35.649145749999995,139.745738325
35.64879727500001,139.7453952
35.648631050000006,139.745412225
35.64849635,139.74501707500002
35.64829265,139.74475505
35.6480868,139.745636875
35.64784495,139.7453385
35.647755425,139.745855675
35.647808325,139.7461258
35.64788635000001,139.74645807499996
35.64787155,139.74677705
35.64842385,139.7468079
35.648198925,139.7468703
35.647060125,139.74724759999998
35.648180175,139.749875625
35.648575425000004,139.750371475
35.6485495,139.750694825
35.649110025,139.751811725
35.648595875,139.75256000000002
35.651289649999995,139.751646875
35.652855175,139.752363175
35.653512625000005,139.75546775
35.65608905,139.75530262499998
35.657273575,139.75478097500002
35.65785175,139.75464075
35.6571436,139.7539544
35.656493275,139.75333032499998
35.656824400000005,139.752825325
35.65629885,139.75251125
35.65704852500001,139.75229165
35.661088174999996,139.754266475
35.66478455,139.7546344
35.66694065,139.75507235
35.66552515,139.7562559
35.66653015,139.756212175
35.6666049,139.75692115
35.666439975,139.75742025
35.665993775000004,139.75721635
35.665249525,139.75789815
35.664995875,139.757633225
35.66446705,139.75768315
35.66497715,139.759845575
35.66638775,139.75940845
35.66673085,139.759280425
35.66754325,139.759512075
35.6677245,139.759879925
35.668058724999995,139.75980959999998
35.668536450000005,139.76016095
35.669203925000005,139.760345925
35.669465450000004,139.760970975
35.67027172499999,139.759865075
35.67098675,139.7604836
35.6715898,139.760847775
35.6714083,139.761592625
35.671241925,139.76223005
35.6731318,139.76162747499998
35.6741119,139.76211427500002
35.672352475,139.764159125
35.67217545,139.76462157499998
35.672374049999995,139.765200075
35.6735657,139.7652285
35.671692549999996,139.76605335
35.672881,139.7668089
35.6703044,139.7668109
35.670575325,139.767408925
35.670223025,139.766726075
35.668167024999995,139.7669255
35.66856285,139.7650754
35.669386475,139.7650527
35.6693353,139.764706625
35.669520925,139.764297375
35.670298925,139.764598175
35.669857699999994,139.76545435
35.670603525,139.7641492
35.670526,139.76287055
35.6731851,139.76082904999998
35.6730975,139.760517225
35.672400275,139.760157225
35.675425625,139.7624482
35.67523705,139.76406075
35.6749763,139.764601675
35.67636025,139.764601325
35.676022075,139.765337625
35.67481905,139.7659142
35.6745887,139.76690367499998
35.67465395,139.7676146
35.6740055,139.76880685
35.673195924999995,139.76975025000002
35.672224975,139.7692337
35.673361775,139.770825225
35.674103675000005,139.7708108
35.6768413,139.76927419999998
35.678993875,139.76938760000002
35.680815775,139.76737467499999
35.6792641,139.76495957499998
35.67874125,139.76505015
35.678592425,139.76505615
35.678275150000005,139.76490495000002
35.678245225,139.7651386
35.677620250000004,139.76399980000002
35.67790675,139.760742825
35.674375875,139.75650935000002
35.67239562499999,139.75443415
35.668956375,139.75496702499998
35.66778372500001,139.75561455
35.668240075,139.75621139999998
35.6679877,139.756854025
35.668288525,139.75781682500002
35.66897,139.75900525
35.669372275,139.7596558
35.668382925,139.76156475
35.667811325,139.762103675
35.667257575,139.763524875
35.665887025,139.76438395
35.666761525,139.76921577500002
35.6663276,139.7712009
35.666140150000004,139.7729648
35.669367875,139.769257625
35.669995175000004,139.768809125
35.670981375000004,139.7698734
35.669704974999995,139.77325797499998
35.67379005,139.778551525
35.6559996,139.773632525
35.65711775,139.782505
35.65724925,139.78263499999997
35.6573225,139.7828035
35.65192725,139.787889225
35.64757722499999,139.78749285
35.65423345,139.79708145
35.655328425,139.7968103
35.65721535,139.79541304999998
35.6577585,139.7951875
35.657889325,139.795465925
35.658708375,139.79426827499998
35.650060350000004,139.7989613
35.634767075,139.798336875
35.63274475,139.79201254999998
35.630581225,139.794725125
35.629401675000004,139.79396375
35.629866875000005,139.778217025
35.629111025,139.77559975
35.62707695,139.774954725
35.624920625,139.773801875
35.61516615,139.75707055
35.610172925,139.74742372499998
35.611021324999996,139.74405465
35.610647225,139.74344425
35.61432085,139.74409835
35.617968475000005,139.7419982
35.621257775,139.740768625
35.621755,139.74287805
35.626309,139.73836277499998
35.627064575,139.73790250000002
35.627931175,139.737076725
35.628840575,139.73625944999998
35.63067715,139.73660152499997
35.6316901,139.732331525
35.6323025,139.7310533
35.635714225,139.73322235
35.639712375,139.733943275
35.64014195,139.73843797499998
35.639251825,139.73991489999997
35.64049072500001,139.73792775
35.64355705,139.733636775
35.6440483,139.73362865
35.645717375,139.73557415
35.648089575,139.736670525
35.651298375,139.7358482
35.6469635,139.740348875
35.64784585,139.742081525
35.647595100000004,139.743483125
35.646950000000004,139.74381657499998
35.64719945,139.744228
35.647177325,139.744922325
35.646663249999996,139.74477505
35.646104199999996,139.7452236
35.644353525,139.74795632500002
35.643703374999994,139.749942175
35.644761425,139.750865025
35.651214575,139.7476988
35.650255,139.73544404999998
35.655726425,139.7301641
35.662140225,139.7344019
35.662146575,139.73506557500002
35.66318475,139.733582725
35.6638016,139.73270564999999
35.66324482499999,139.73267424999997
35.664190825,139.73214375000003
35.66471625,139.73159875000002
35.66427935,139.73039115
35.662579275,139.73143092499998
35.66263435,139.73013625
35.664309275,139.72811187499997
35.66551055,139.727842475
35.66598645,139.72850267500002
35.6670198,139.72778442499998
35.667418999999995,139.7291429
35.670779275,139.728748175
35.669452750000005,139.73280915
35.6682916,139.733157375
35.66955305,139.7338009
35.66484355,139.73300285
35.6666096,139.731633975
35.666434625,139.72506754999998
35.671530925,139.7198663
35.67068075,139.7170321
35.6700523,139.71672825000002
35.669935375,139.71527832499999
35.67168735,139.714143375
35.670847050000006,139.713602675
35.670505375000005,139.7134388
35.6686346,139.71246635
35.66808445,139.7118347
35.667334475000004,139.711120625
35.66697655,139.711258025
35.666719875,139.709704475
35.666992025,139.70838785
35.669407500000005,139.7076089
35.671191625,139.708184975
35.67025395,139.70604874999998
35.668879425,139.70598632500003
35.668017825,139.705679775
35.667763225,139.70538335
35.668461074999996,139.7038963
35.6671666,139.704180275
35.66661705,139.70448787499998
35.66524285,139.70388205
35.66568065,139.705521875
35.663328175,139.70846534999998
35.66084935000001,139.7075264
35.66070985,139.707289075
35.660383325000005,139.7069205
35.66013615,139.705587525
35.66077505,139.70531567499998
35.660567575,139.70462455
35.659859524999995,139.7041787
35.659937025000005,139.702928025
35.660567825,139.702086275
35.6614554,139.702541975
35.661303024999995,139.70102357500002
35.661392625000005,139.70041945
35.661629525,139.70002075000002
35.6623256,139.69991295
35.66330537499999,139.699267875
35.663647749999996,139.6984441
35.66249155,139.69732462500002
35.66186435,139.696666
35.661694775,139.69778035000002
35.661321425,139.6978965
35.66114325,139.69798255
35.660891925,139.697797775
35.660691825,139.69807795
35.66058115,139.69827569999998
35.660387825,139.6985723
35.660381825,139.69893912499998
35.661064374999995,139.6987023
35.66095375,139.699088975
35.660352375,139.69942565
35.65990525,139.69977400000002
35.659767775,139.69951377499999
35.659681825,139.698963425
35.658967625,139.69925525
35.6586188,139.69931225
35.65861795000001,139.6986529
35.658694274999995,139.698418675
35.6590899,139.698383125
35.658913575,139.697956375
35.659269225,139.697788775
35.659338149999996,139.69754565
35.65877655,139.69771015
35.658603375,139.697943775
35.658360275,139.6982117
35.65879115,139.69725845000002
35.65909025,139.6969454
35.659034225,139.696730925
35.658663149999995,139.696708825
35.6584376,139.69645787500002
35.657917600000005,139.696147775
35.657559925,139.696567625
35.657226325,139.6965436
35.657823375,139.69712892500002
35.65745205,139.6956791
35.65699335,139.69567495
35.657283475,139.695017475
35.656818900000005,139.69466465
35.6568577,139.6943913
35.65671865,139.694181475
35.657328549999995,139.694474125
35.65769815,139.69379745
35.65810555,139.6943882
35.658639575,139.69383025
35.6593304,139.693920225
35.659371775000004,139.694443025
35.65921545,139.69537565000002
35.659658575,139.69581530000002
35.660015325,139.6954751
35.6602415,139.69642655
35.660682125,139.696853425
35.661266149999996,139.69673289999997
35.659678850000006,139.6983539
35.657975449999995,139.69929205
35.657612275000005,139.699309425
35.657755200000004,139.6997885
35.6557654,139.699230975
35.653363425,139.6967395
35.655299725000006,139.70058745
35.656331625,139.701129875
35.65652105,139.70150182499998
35.656642325,139.70136912499999
35.658318475,139.702988925
35.659642575,139.70168840000002
35.659680425,139.701314725
35.65945405,139.70116230000002
35.660432025,139.70163635
35.6629558,139.699815675
35.65751635,139.704332125
35.656441875,139.7048006
35.655661675000005,139.705504625
35.656306349999994,139.707918275
35.653413425,139.70609050000002
35.648495925000006,139.70809694999997
35.648193225,139.70493155
35.647553224999996,139.7027722
35.6473983,139.70184205
35.648253475,139.70148462499998
35.64914975,139.699719975
35.645012625,139.69926905
35.6442891,139.698526
35.643777075,139.69793802499998
35.643132725,139.69804745000002
35.642755875,139.6995141
35.644793224999994,139.700075425
35.645436525,139.697082675
35.646990075,139.695792825
35.647442100000006,139.694491775
35.647342699999996,139.69353784999998
35.648643275000005,139.69208615
35.6523524,139.68958544999998
35.65603645,139.691187225
35.657104724999996,139.69143805
35.655927500000004,139.69233455
35.655689325,139.692890075
35.655248650000004,139.69303965
35.655500499999995,139.693453875
35.6559463,139.693838225
35.656445475,139.693669175
35.6520118,139.695477425
35.659884425,139.69244759999998
35.66279805,139.6948264
35.662719925,139.695311025
35.664059824999995,139.69448060000002
35.665449525,139.69396465
35.66784425,139.690632775
35.668868425,139.68876725
35.669579850000005,139.68692844999998
35.670928175,139.6837168
35.670632149999996,139.68239785000003
35.66758565,139.68086675
35.662608875000004,139.67791905
35.659981875,139.676060425
35.655051325,139.672720875
35.653501325,139.6713659
35.650054425,139.668532175
35.648119924999996,139.668574225
35.646826425,139.66940905
35.646381749999996,139.66932325
35.645693925,139.67026845
35.64494485,139.67050545
35.644339475,139.67027917500002
35.64388125,139.670505425
35.643432025,139.67135470000002
35.6431376,139.671577525
35.644021499999994,139.6729588
35.641874125,139.67298665
35.6410451,139.67434319999998
35.639985225000004,139.67586790000001
35.646114725000004,139.675975
35.6483142,139.677757225
35.649833025,139.6800467
35.646893275,139.67519805
35.639897500000004,139.68297732500002
35.6324071,139.684667075
35.637972725,139.69271645
35.630725625000004,139.699211575
35.63660945,139.706677225
35.633135675,139.708709
35.632777274999995,139.7109241
35.634572475,139.71217704999998
35.63458665,139.7134333
35.63390665,139.713946225
35.633833725,139.714612725
35.635447049999996,139.7149614
35.6344806,139.71632935000002
35.63470225,139.71682737499998
35.6340939,139.717277975
35.63342855,139.717044675
35.635985074999994,139.7189332
35.638474325,139.723723325
35.62928395,139.7268625
35.626473925,139.72485275
35.625823175,139.72557965
35.6261015,139.726206225
35.624839525,139.72364695000002
35.623432675000004,139.7233109
35.622311425,139.722630875
35.62063985,139.72620209999997
35.6188072,139.72757765
35.6177361,139.72701485
35.61825627499999,139.7305654
35.62007835,139.7309108
35.618334149999995,139.7277699
35.6290552,139.7421683
35.628985425,139.74264484999998
35.62835435,139.73385865
35.626534475,139.72112844999998
35.626110975,139.720360975
35.6247329,139.7203388
35.623614075,139.72037102500002
35.6232529,139.72064210000002
35.626717049999996,139.71587507499999
35.62573354999999,139.71312592499999
35.6271758,139.712336475
35.63824095,139.71167495
35.639476724999994,139.71257922499998
35.64321425,139.7123414
35.6458468,139.711423775
35.646867674999996,139.71257020000002
35.648073925,139.713094475
35.6487573,139.71155077499998
35.648306475,139.71080405
35.648294025,139.710449375
35.647751675,139.7107297
35.647129250000006,139.708906775
35.6464969,139.708404525
35.64619045,139.708198225
35.6458814,139.707555925
35.645483075,139.707050175
35.645948849999996,139.70564927499998
35.651603900000005,139.703622925
35.6506189,139.7082048
35.645847,139.71480077500001
35.644472375,139.7155582
35.6487841,139.718771
35.649147899999996,139.719975175
35.649229475,139.720400075
35.649454074999994,139.72052825
35.6499041,139.720403125
35.6500099,139.71995427500002
35.6501762,139.72016005
35.65025025,139.720779275
35.64935145,139.72095869999998
35.650546875,139.721585725
35.650874625,139.72212159999998
35.6515829,139.722822475
35.6490005,139.72287695
35.67072725,139.73482417500003
35.671021025,139.734879125
35.671174975,139.735132625
35.67131375,139.7352304
35.672859200000005,139.7367522
35.672725875,139.73753632499998
35.673081525,139.737723225
35.6739422,139.7376582
35.674609575000005,139.73754162499998
35.675235975,139.73723199999998
35.675545975,139.73733984999998
35.675339975,139.73672807499997
35.675473,139.73587475
35.676515175000006,139.73657545
35.676244975,139.73693780000002
35.677038975,139.73648617499998
35.677348025,139.736464975
35.676225125,139.738239175
35.679275274999995,139.73870955
35.67446615,139.73949795000001
35.6735996,139.73840825000002
35.6732527,139.737214675
35.675024199999996,139.732723225
35.681322175000005,139.73545539999998
35.683314775,139.738239575
35.683850625,139.73815374999998
35.682955725,139.74023857499998
35.683025925,139.741329
35.682274375,139.741632375
35.683219300000005,139.74191425
35.683885374999996,139.741699775
35.685172650000005,139.74150795
35.68543977499999,139.74218072500003
35.6878791,139.74276385
35.686021025,139.73903535
35.685169225,139.738716
35.689092099999996,139.74580585
35.6950437,139.749691875
35.69965425,139.753085725
35.701493424999995,139.75347155
35.701115225,139.75559555
35.702551449999994,139.758529625
35.704987724999995,139.75554757499998
35.706809449999994,139.757275075
35.707586324999994,139.7572836
35.707588225,139.758893225
35.708087725,139.7598663
35.7088591,139.7581903
35.708887575,139.760284475
35.7095381,139.760077175
35.710014550000004,139.76017732500003
35.710787925,139.75975327499998
35.712436724999996,139.75925934999998
35.712987775,139.75912675
35.713559725,139.75906115
35.71540975,139.758375775
35.716029225,139.757693675
35.7178248,139.7577516
35.72051715,139.75642547500001
35.7228887,139.753623325
35.72233275000001,139.7524447
35.72072225,139.751320625
35.727229,139.758886075
35.732466775,139.75856495
35.73432975,139.758625225
35.7356913,139.759263525
35.737936575,139.75962450000003
35.738722824999996,139.75759945
35.738810125,139.75846827499998
35.739191999999996,139.762480875
35.7420264,139.76214825
35.745207175000004,139.7630285
35.748826900000005,139.76190394999998
35.750192075,139.76195745
35.751622925,139.75989225
35.747835675000005,139.75656357499997
35.748844825,139.75025875
35.7503616,139.7483975
35.7510922,139.74858509999999
35.75157035,139.7474365
35.756779125,139.74407449999998
35.7581329,139.74289735
35.758396450000006,139.74130465000002
35.757082999999994,139.74015065
35.7584668,139.738225425
35.7553907,139.737851925
35.75524205,139.737077725
35.754017325,139.736000975
35.753635775000006,139.736255025
35.753348825,139.73459194999998
35.756321075,139.73554105
35.76350435,139.7285046
35.765880700000004,139.727784225
35.765645199999994,139.727093375
35.765883525,139.727146375
35.764707825,139.725078875
35.763657550000005,139.72439732499998
35.761752625,139.72467935
35.761514975,139.722970425
35.761446025,139.72255570000002
35.761380075000005,139.722047075
35.76151432499999,139.7217083
35.761738699999995,139.72084325
35.761602075,139.71987710000002
35.76157365,139.71921707500002
35.7621079,139.718879575
35.765445525000004,139.7197558
35.76484125,139.7231701
35.766368050000004,139.72867915
35.76731975,139.729484475
